"state","year","total","heroin_synthetic","prescription","avg_age","bachelors_pct","median_income","PDMP","unemp_rate","white_pct","personal_health_care"
"Alaska",2018,11.1195788662911,6.37341715506931,7.59385873795492,36.0610925935468,20.356965602532,74.161,1,6.91239879086087,64.1888538426281,12.695
"Alaska",2017,14.7338113936969,8.92139038517427,10.0027710379227,35.5914030238106,19.4607965720233,86.196,1,6.81995632729442,63.8259247494238,12.303
"Alaska",2016,13.6138046675131,7.81782842292834,8.89614958471156,35.1056188619938,19.7547088937234,85.494,1,7.77210794622286,64.7809525349983,11.761
"Alaska",2015,12.4588316866008,7.17737042815046,7.98990292945051,34.825539792425,18.6405789564916,85.898,1,6.87934082427185,65.6111869474779,11.46
"Alaska",2014,10.7230308986171,5.29364816514011,7.19393212185707,34.8970466872621,19.559758501056,77.473,1,6.68732061370774,66.0500697675681,10.535
"Alaska",2013,9.38606944059026,4.76104971624144,6.39340961895279,34.7276584341316,18.7853337903941,84.427,1,8.40350533633604,66.3420991060109,10.085
"Alaska",2012,11.0739094591694,4.2381628794352,6.8357465797342,34.9282410667046,18.7664485152075,75.246,1,8.02943196012902,66.159909986889,9.93
"Alaska",2011,9.96239197031207,2.35223143743479,6.08812842630182,34.6390791429022,16.9346826839791,69.334,1,7.78869871160805,66.9564062331366,9.343
"Alaska",2010,9.99674753706893,2.25278817736765,6.3359667488465,34.3723999803917,18.3159310069539,72.039,0,8.93749697014541,67.6921784071094,8.927
"Alaska",2009,13.4498029031543,4.1494072786327,9.87272766295366,33.9432232885165,17.285707536297,77.982,0,9.11242851456941,68.5071577569928,8.55
"Alaska",2008,13.6736222734579,3.05474540151719,8.58237993759592,33.8542109565448,17.4941315152566,80.72,0,7.30475216984946,68.9687932122286,8.314
"Alaska",2007,2.35190357195355,3.05474540151719,1.46993973247097,33.6961526193967,16.8119529816614,82.515,0,7.90688892909682,68.9757387948112,7.923
"Alaska",2006,4.2943749611285,3.05474540151719,2.81355600901523,34.0626353437713,17.0811861151282,75.999,0,8.47352058667418,69.3534690539405,7.423
"Alaska",2005,2.84880635013929,3.05474540151719,1.49937176323121,32.9866352989809,16.687943197741,77.729,0,9.00797196068999,69.0260819875927,7.081
"Alaska",2004,1.66847164963309,3.05474540151719,1.75213184977792,32.8958964593852,16.8817997273426,79.172,0,9.12981956565683,68.9667480655321,6.445
"Alaska",2003,2.15911439296499,3.05474540151719,2.00489193632463,32.6792430362382,16.4591510116984,76.547,0,10.5169424280718,69.5526743639574,6.1
"Alaska",2002,2.42085626830354,3.05474540151719,2.10704520377964,32.7921528485291,17.4402324702204,79.7,0,9.336501126504,69.2515202193986,5.671
"Alaska",2001,2.68259814364208,3.05474540151719,2.20919847123466,31.8450411108458,15.934047188525,87.996,0,6.69458643838147,69.3711608351164,5.163
"Alaska",2000,4.30668716862435,3.05474540151719,3.66865943993926,31.2617178978722,15.0772445533528,83.377,0,7.03417129863568,69.798109521771,4.559
"Arizona",2020,26.3023113829855,22.6911333857313,5.06642883196852,39.5666231761401,23.7042905873345,70.22,1,6.57979207996662,60.6165635727006,8.756
"Arizona",2019,18.1900189277863,14.3844031853416,4.91844922669751,39.2382775700718,21.4439989904814,74.897,1,4.94924812083816,78.3419797747323,8.145
"Arizona",2018,16.160864604862,12.0474435018126,5.17314992959775,38.9978384320698,20.81989267178,67.201,1,5.33695202952678,77.932220859758,7.816
"Arizona",2017,13.810756997664,8.26650057651715,6.1428650835843,38.6895140865446,20.2737066846059,65.984,1,5.59099742244302,77.4324106683466,7.539
"Arizona",2016,11.628794453267,6.04524178153708,5.75668608790763,38.5478682875994,19.9515053301286,64.468,1,6.60100084936015,75.7683913496197,7.189
"Arizona",2015,10.2664517692787,4.75976722541452,5.34558473008092,38.3191246714845,19.273688812277,59.751,1,6.90737353638576,77.5253164696001,6.885
"Arizona",2014,9.15102821309536,3.81788027721673,5.12517002194464,37.9969185100938,18.7482581849708,56.424,1,7.95519818036632,78.5477021114512,6.561
"Arizona",2013,8.22439903033581,3.00303744410427,4.70827981186197,37.7419776646449,18.7801661902048,61.29,1,8.71500022248632,79.0699909939058,6.289
"Arizona",2012,8.62166968933759,2.13634293187126,6.19539450242666,37.4865035772299,18.6901928888774,55.616,1,9.82764789163853,78.8689132347208,6.207
"Arizona",2011,9.19397671116336,2.4681816674264,6.43269847073006,37.1452527996508,17.7474140012233,58.698,1,11.1141672601452,79.3068883093804,6.075
"Arizona",2010,10.1689341564642,2.53441128207262,7.00874231091688,36.8297017791656,17.4078232394001,58.4,1,11.7830776001464,79.5113675537366,6.02
"Arizona",2009,9.85314245878312,2.20710391076742,6.81049206751089,36.144993054648,16.9804380923676,57.899,1,10.715434282463,79.9761908299521,5.877
"Arizona",2008,8.20016425804755,1.76741404396753,5.52515921852912,36.0956170444511,16.7933964905587,59.18,1,6.17136919081124,79.9898464350218,5.677
"Arizona",2007,7.94463916016409,1.47543298688762,5.64231515864715,36.0975144172633,16.91855892837,61.848,0,5.82398412632797,76.3066722092903,5.441
"Arizona",2006,7.94474702117599,1.79129995467016,5.17486653571379,35.9139449181829,17.0506937851729,62.85,0,4.97082802186141,77.0331014391408,5.127
"Arizona",2005,6.73051579898672,1.1645676191631,4.46988453825836,35.5769062251023,16.8949889653695,62.924,0,6.20890121094213,76.3857701317852,4.841
"Arizona",2004,6.3689715030985,1.25610271311109,4.29905576459149,35.2376495230427,16.1449503356038,63.043,0,6.55951461460437,77.1744013535887,4.39
"Arizona",2003,6.35166751234583,1.61513831028222,3.75655764301596,35.0966433139222,15.7903422258093,60.789,0,7.4795074516444,76.5669662397018,4.09
"Arizona",2002,6.30066592479414,0.926568518352079,4.6328425917604,35.0284591242878,15.0811375349869,60.007,0,7.91133431316168,74.9126693593809,3.791
"Arizona",2001,5.21477575421302,0.834364120674083,4.00115521505072,34.9870699367831,15.0076474546555,65.509,0,6.80968879133714,75.7680058586757,3.435
"Arizona",2000,4.85320327008447,0.623704837922502,4.11255377505149,35.5800013432073,15.3644906169691,62.766,0,6.67957568331224,78.7531921401337,3.225
"Arkansas",2020,9.63530375295081,6.99549450556703,3.59674009956041,39.2179983302757,17.6157568478889,53.148,1,6.2489021893533,70.895023864081,9.338
"Arkansas",2019,6.89242906431299,4.37404152158324,3.34680449757506,39.1118551768107,16.5078315225243,57.799,1,4.82188455743356,76.7881877020509,8.853
"Arkansas",2018,7.20015262996358,3.68302738214727,4.04801207767538,38.765450216917,16.3937521256211,53.712,1,4.54279339748465,76.4411005947591,8.545
"Arkansas",2017,6.65717132130538,2.72944024173521,4.4603047852746,38.6475869917541,16.4365227064464,54.988,1,5.57072507574717,76.3033659656776,8.409
"Arkansas",2016,5.8562743119045,1.70668565661217,4.35037520312906,38.5237266117136,15.4828180258131,51.83,1,5.12232387943222,76.62985133764,8.079
"Arkansas",2015,6.98407496598621,1.81317330847719,5.40594264194125,38.4466131265689,15.0117990574185,48.944,1,5.91988259545382,77.5025485158169,7.62
"Arkansas",2014,6.03431333053979,1.34844990626588,4.48359593833404,38.3187823227656,14.9656364397012,51.461,1,6.63384028325598,78.3776057530267,7.284
"Arkansas",2013,5.91341476724968,1.18268295344994,4.46040428158262,38.1030816324945,14.3226622666355,45.872,1,8.08759186350741,77.8182067620405,6.819
"Arkansas",2012,6.13740115308543,0.949432222576752,4.57761964456648,37.9495132633986,14.6343109207424,46.128,0,8.87219814142564,78.529471902062,6.773
"Arkansas",2011,5.99051252578728,1.2253321075474,4.2886623764159,37.9108084162617,14.1277388299916,49.862,0,9.34413694187894,78.3852437338728,6.541
"Arkansas",2010,6.79031440527477,2.19484910069488,4.56117078738154,37.7307604105413,13.4420246946371,48.053,0,9.77845059939735,78.3385234011705,6.378
"Arkansas",2009,7.62899473668404,2.2783423195527,4.97092869720589,37.5123300282061,12.9053626122619,46.252,0,9.1488364625685,78.420806727924,6.223
"Arkansas",2008,7.30548112855073,1.6350362525804,4.27892466100828,37.5552124228214,13.0209533548832,49.936,0,6.60733337775763,78.5594262079786,5.985
"Arkansas",2007,5.47627823705966,1.01802608253032,3.33491302897864,37.4103743583756,13.2766120466474,53.438,0,7.26539180146046,78.7878990982423,5.757
"Arkansas",2006,5.28039050791332,1.16948246148416,2.87054786000657,37.4257757023443,12.8026818723869,49.918,0,6.94929868850075,78.4885615566984,5.462
"Arkansas",2005,4.56654334602497,1.00679695817873,2.5529494296675,36.9929983875547,12.8642706978418,50.981,0,6.71488467232475,78.7477478647624,5.238
"Arkansas",2004,4.83691592421826,1.1274014560208,2.72758416779225,36.9041749051482,12.4861900814429,50.301,0,7.51775387700718,79.6177219668022,4.879
"Arkansas",2003,3.5965731264056,0.990892596050522,2.23868327255859,36.7109370608476,12.9186106478168,47.257,0,7.5724942436285,79.3816206493145,4.618
"Arkansas",2002,3.54776754879197,1.07172144703091,1.84779559832915,36.6136569050215,13.4346825466301,48.911,0,7.36401346288961,79.9627633349591,4.355
"Arkansas",2001,1.11459069814618,1.07172144703091,0.631601395616166,36.4536639214812,12.4491387184179,51.143,0,6.75754597381878,80.7795904215835,4.008
"Arkansas",2000,0.74811101967532,1.07172144703091,0.37405550983766,36.2955584525772,10.9918855413868,46.853,0,6.184808569443,80.5723705492998,3.709
"California",2020,14.3872911448712,12.1519775489167,3.08625683986909,38.3951634593465,26.6520892927469,81.278,1,8.06885631829852,42.3089206709568,10.299
"California",2019,8.51382115352001,6.29172395590094,2.82444245164338,38.1221088218701,24.9605444877146,82.772,1,5.08230757011064,59.4690761894111,9.628
"California",2018,6.43121850987605,3.98917563230519,2.80607411397894,37.8596239683728,24.3887858660828,76.055,1,5.5111954144505,59.4658625284068,9.069
"California",2017,5.92108795855835,3.07309776576181,3.05539267575331,37.651116572766,23.7677933941449,77.41,1,5.8937322640007,58.7516070214644,8.594
"California",2016,5.46751355547184,2.41273780849573,3.02675028140752,37.4477205194586,23.0899721648528,75.235,1,6.44006684492994,59.6236353222471,8.325
"California",2015,5.44133325642234,2.10500403910423,3.21881685591181,37.2437464136377,22.4763798876265,72.774,1,7.15158605396414,60.7815828904863,7.998
"California",2014,5.56407447973713,1.99213968172154,3.35029959409832,36.9808229882095,21.9469441401972,69.292,1,8.43074819401445,61.4388660524451,7.472
"California",2013,5.44707195229868,1.76873313393606,3.46442124169188,36.7382400442695,21.3630248842752,70.823,1,9.93487316934728,61.9982103446836,7.241
"California",2012,4.85523283430723,1.37481687728353,3.15445555017254,36.4771529882026,21.1184253588785,67.41,1,11.2101923444128,62.0714547271225,7.038
"California",2011,5.45740423038237,1.4485866357748,3.7435086869565,36.2462918039286,20.5488779661801,64.428,1,12.2923168745919,62.9093026641896,6.741
"California",2010,5.52692981115885,1.45756332562373,3.52177363391958,36.0216419219787,20.2323450603428,67.6,1,12.6897817705757,62.471705340731,6.48
"California",2009,5.75738431208551,1.55838973860961,3.80669160108285,35.6558073521798,20.0035555758529,71.058,1,11.2089886674636,62.769157254392,6.207
"California",2008,5.16059066989794,1.36049452282116,3.6170577273398,35.5710201246217,19.8324815422596,71.921,1,7.45906623375094,62.4877675249436,6.035
"California",2007,4.86064795416514,1.23861006323504,3.3323852035366,35.3037031352782,19.6205559483619,73.007,1,6.60953300524829,60.2047726855216,5.775
"California",2006,4.44738073982095,1.27147339502996,3.09539920405765,35.0408177466894,19.2014553693667,74.518,1,6.51033462688449,59.8579158461804,5.394
"California",2005,4.14480954153578,1.11086477948232,2.96974905871654,34.7697697880673,19.4046382845142,71.977,1,7.12673096696186,60.8478879483707,5.097
"California",2004,4.34861121043298,1.29024728221638,2.9880890217778,34.6769888218955,19.333392759726,70.773,1,7.57418102160709,63.0169457924331,4.766
"California",2003,4.3400365907634,1.40412948524698,3.15149062244323,34.6509598389748,19.1810021033925,72.801,1,8.45331408581058,66.1785277430256,4.493
"California",2002,4.53947902896902,1.45963033843666,3.53006865739789,34.2861802919551,18.6474196640425,71.64,1,8.06888041496133,63.3257008932216,4.129
"California",2001,1.75466795330715,0.759872733498305,1.35152936568782,33.8251616727065,18.1363253353405,72.501,1,6.8307975999981,66.2918428161389,3.831
"California",2000,3.2623154326592,1.23702277491783,2.62756627607845,33.9974700978942,17.7005258038862,73.862,1,5.76468827379736,67.4669495326132,3.567
"Colorado",2020,17.4250854767595,13.7403342000534,5.13110224513273,38.5006067166289,32.226494901512,87.689,1,6.38933177902188,71.8476244975628,8.583
"Colorado",2019,11.7386871007804,8.05732369047652,4.72325871510693,38.2304755765849,30.8488529427291,76.832,1,3.6912329343522,83.887887897622,8.286
"Colorado",2018,10.5696292763983,6.4260536796707,4.5298411184564,37.9398382671145,30.1182990832866,78.801,1,3.91941929799921,84.0013210280843,7.998
"Colorado",2017,10.7006156777574,5.92100734169242,5.1719642442494,37.7888923685706,29.3449225756953,82.877,1,4.20000768468813,84.1668161780468,7.615
"Colorado",2016,10.1073089380196,5.57706868187155,4.43999642634434,37.5256625476375,28.1239300465929,79.671,1,4.68288407422897,84.1925839425544,7.323
"Colorado",2015,9.38317706311689,4.16011951821784,5.47962879271865,37.3047897820134,27.6337680016802,76.159,1,5.1834786454899,84.4418127565025,7.075
"Colorado",2014,9.93303417225151,4.53708139822766,5.65734841013573,37.1873801547686,26.591329954857,69.811,1,5.44268571886535,84.3651614883569,6.68
"Colorado",2013,8.40867767944033,3.58744939371156,4.91613435434547,36.9823603784626,26.2348465852891,79.115,1,6.91349178503906,83.7029766529173,6.364
"Colorado",2012,7.99987354416759,2.71802932464489,5.0119689674303,36.7673444005319,26.0385474388646,67.688,1,7.61704197183917,84.2658872669386,6.221
"Colorado",2011,8.2668920160194,3.10741331098602,4.61226126662075,36.5958521699907,25.4172923837495,70.781,1,9.14451642689655,84.4506210527056,6.061
"Colorado",2010,6.46226553906429,2.08780886646693,3.77793985360682,36.3310717951877,25.2351571209832,75.009,1,9.90613204966906,83.3618699360734,5.932
"Colorado",2009,8.28607888467769,2.87599339929347,4.68605917507258,35.9625240907604,24.7006616053183,70.8,1,8.47228119548253,84.451697876192,5.86
"Colorado",2008,7.46462483613615,1.77923934450368,5.13320776402787,35.9182037455137,24.479416356781,76.877,1,4.76952056141046,84.9412566889957,5.692
"Colorado",2007,7.66049358558562,1.74859092714454,5.0376071948688,35.7875466804072,24.0013041202177,80.089,1,5.36027555637945,83.8014487253459,5.56
"Colorado",2006,7.13919070388395,1.41936432391758,4.61823018826914,35.5797314204196,23.5915434437454,75.027,0,5.29133903007026,82.7545132649904,5.295
"Colorado",2005,6.69273523021282,1.68397854179548,4.25312529145782,35.0185570797414,24.118147247557,70.161,0,6.26114555239862,83.225334583965,4.952
"Colorado",2004,5.09288170328696,1.00546162382489,3.56283140616212,34.7487044334351,22.5787248552942,73.166,0,7.08766827516497,83.4840576346788,4.835
"Colorado",2003,5.05660304032122,0.993655619277096,3.64340393734935,34.749467388147,23.5569119034365,73.746,0,6.91425555200039,83.763994269645,4.585
"Colorado",2002,4.58755845239829,1.31391237228883,3.00640966540665,34.7033051378411,22.5336702955429,72.935,0,6.96728599396396,82.8971770975,4.275
"Colorado",2001,4.60945385428296,0.97160056732435,3.75083009711261,34.3562169909362,22.5524969847434,75.776,0,5.04663177368651,85.1847765928945,3.994
"Colorado",2000,4.27781527324196,1.46468675116437,3.04561848257988,33.9943972414436,22.7622571967279,76.108,0,4.49145418528515,84.9669081996521,3.767
"Connecticut",2020,35.4511631411361,32.8647182489993,6.24120397885188,40.9351915020492,31.6357814129225,83.141,1,7.16543497901922,67.9812481786375,12.489
"Connecticut",2019,31.3859725738769,28.1604257946134,6.11451476416905,40.7061198719766,29.6865862411638,92.507,1,5.47414017171089,74.8905768315426,11.831
"Connecticut",2018,26.8986876743271,23.6518117427747,4.75835265830969,40.562907241513,29.2589985347073,78.561,1,5.44589122688242,75.3627894023089,11.378
"Connecticut",2017,26.9495655741177,22.7413086954292,5.65745792300506,40.3835243677582,28.3897369811582,82.125,1,6.1379252099852,76.0805465940431,10.989
"Connecticut",2016,24.2698629815247,19.7681948478548,6.20726910356968,40.0867356810604,28.4001015531594,85.72,1,6.29952576068958,76.7318840012392,10.705
"Connecticut",2015,19.2710099958617,14.0076850114429,5.8202905912357,39.84178361552,27.8129687213685,83.355,1,6.89518930005631,76.5777025502898,10.294
"Connecticut",2014,14.7636276485211,10.0370425256424,5.03242298377085,39.6667262587105,27.4904307503843,80.374,1,7.90859877648692,76.872958010964,9.831
"Connecticut",2013,12.2911614869525,7.48036751129007,4.64394562968566,39.4469177548887,27.0439478543303,80.721,1,9.17641191617559,77.3416053035528,9.44
"Connecticut",2012,5.62619713359182,3.11947563842715,2.03322965718912,39.2737462423548,26.6426058539746,75.954,1,9.94358595758764,78.0688329011096,9.229
"Connecticut",2011,5.94854259310098,2.82067043147042,2.31797669120836,39.0824490345348,25.9177721507109,78.973,1,10.2321188093954,77.6146567621105,8.91
"Connecticut",2010,6.29529640633704,2.7699304187883,2.63003494309192,38.8667835406211,25.3084015897914,82.189,1,10.5513655362584,78.2405614870035,8.831
"Connecticut",2009,6.17664011553686,3.36907642665647,1.79684076088345,38.4632409285425,25.2461424420059,82.092,1,9.26980298840782,79.0945482575616,8.721
"Connecticut",2008,6.57156419304153,3.52551727094503,1.91788139539409,38.3330057362338,25.310317566402,81.594,1,6.36798834912527,80.2964482419432,8.195
"Connecticut",2007,7.05928380872459,3.99742577120549,1.89948600475722,38.2292973007236,24.5275331217206,84.019,0,6.17190452156404,79.5045211601832,7.799
"Connecticut",2006,6.76624609803665,2.98510857266323,2.38808685813058,38.228061500641,23.9473249469515,84.062,0,6.23396117042995,80.0691564076673,7.391
"Connecticut",2005,4.9900825673319,2.6233576925402,1.5683116640186,37.9895685026419,24.9381419040172,79.042,0,6.2855974401344,81.4112559154404,6.988
"Connecticut",2004,5.6062565823459,2.97474839063252,1.60178759495597,37.7487687650299,24.5978516487618,79.225,0,6.40306777429,80.0878482057588,6.714
"Connecticut",2003,4.82157863076351,3.30048537224883,1.23409453049304,37.568296363268,24.5687567278637,81.166,0,6.97878208585271,81.4812408842916,6.217
"Connecticut",2002,5.03072064494995,2.83339438623618,1.64799469403533,37.172185849517,22.9222960620473,80.626,0,6.14791791752409,81.9156236148815,5.933
"Connecticut",2001,4.60260979627626,3.05869638360131,1.22347855344052,37.5622171689933,23.2370382719284,81.836,0,5.22193920254808,83.1746470067055,5.541
"Connecticut",2000,5.07992065927387,3.37682587177164,1.32136664547586,37.1026832568391,23.3988263938167,79.156,0,4.71123019237741,85.2338926588001,5.166
"Delaware",2020,41.8520706641305,37.0892442205128,7.29624476469104,41.3734079419894,25.3645435170972,73.292,1,6.72315227810213,62.1827797165574,12.899
"Delaware",2019,40.0507720556521,36.2510834247312,7.18860011255294,40.9493111267206,24.8188472771637,78.628,1,4.3232617990962,67.6540722392695,12.213
"Delaware",2018,37.015171050414,32.8793977486918,10.8564049170209,40.696550041306,22.6683802554047,70.145,1,5.58035534588663,68.3528559065563,11.771
"Delaware",2017,26.6129141244923,21.8309061177476,9.35610262189183,40.2927493323381,23.1841104269605,71.799,1,5.51872914594076,68.7283705099804,11.444
"Delaware",2016,16.7005404042791,12.0790072106421,4.51649834832706,40.0124718375321,23.0120842589529,65.536,1,5.68795759181486,69.1928597312158,10.933
"Delaware",2015,14.5887556637144,10.1486995921491,4.86291855457146,39.6424739992431,22.5861423735694,66.049,1,5.63233621652077,69.6440766480537,10.714
"Delaware",2014,13.360210514165,7.9092446243857,5.02343915332605,39.2664410750587,21.4902726979288,65.895,1,7.0260664003722,68.6351422702097,10.263
"Delaware",2013,12.4223736671603,6.69727971620817,5.61707331036814,39.0755042673554,21.494163104686,63.014,1,9.28141214228403,69.0250813125372,9.768
"Delaware",2012,9.37746703711296,4.14353194663131,5.67009634802179,38.8294947507993,21.1196913722942,57.896,1,8.23256742747404,69.5225778874966,9.446
"Delaware",2011,12.6772751575014,3.196878083196,8.92921119789226,38.6833084381046,19.9896377055234,65.989,0,8.96543755695369,70.1213160113985,9.202
"Delaware",2010,12.9185441246239,3.78646982963113,7.79567317865233,38.2920560721696,19.348743955393,68.759,0,9.3650814440326,70.2693691380788,8.802
"Delaware",2009,10.4291657788793,3.36424702544492,6.05564464580086,38.0632409995458,20.0006326811445,65.969,0,8.8055275385557,72.1622555986632,8.385
"Delaware",2008,7.69340426350362,1.6970744698905,4.75180851569341,37.5935147727845,18.5013721348953,63.959,0,6.92325684139401,72.2973065839568,8.107
"Delaware",2007,5.96501974765672,1.72067877336252,2.17952644625919,37.7030577128558,18.0212173494734,71.507,0,5.48582688068792,72.4565314929854,7.721
"Delaware",2006,4.88788131293147,2.44394065646574,2.09480627697063,37.4126173436629,19.3878913994067,70.637,0,5.74294927573322,71.1730616912485,7.301
"Delaware",2005,3.90463231379045,1.30154410459682,2.01147725255872,37.2952090484715,19.4845433249596,71.254,0,6.13161801543418,73.7058471556375,6.946
"Delaware",2004,4.57388815399078,1.44438573283919,2.40730955473199,37.1827367302318,19.628864904193,69.087,0,6.9867923601905,74.5101009285827,6.577
"Delaware",2003,5.62345125873621,1.95598304651694,2.56722774855349,36.7675364103703,19.0933937670191,72.386,0,6.19725137203426,75.4673221500731,6.144
"Delaware",2002,6.69834736885194,2.35682592607753,3.84534756360019,36.7660878447395,17.4024987823134,74.982,0,6.14568794469799,75.2026601177928,5.518
"Delaware",2001,5.02702655149749,1.50810796544925,3.01621593089849,36.3261074677934,17.3858835117551,76.091,0,4.44338770032839,75.8184504523186,5.062
"Delaware",2000,4.59418070444104,1.78662582950485,2.67993874425727,36.3028485321137,17.7173410175406,79.461,0,3.6227205084874,75.9312915548623,4.752
"District of Columbia",2020,47.6981437004781,44.8923705416264,5.89212363358847,37.3086251086748,48.670356904942,92.337,1,9.54137013873913,38.5661420167783,14.381
"District of Columbia",2019,34.9982784247657,33.0145703359126,3.68402930787008,36.7484091369595,45.3097347640592,98.675,1,6.45829260699262,42.1209240112278,13.934
"District of Columbia",2018,27.3327117039526,24.6279121082489,5.40959919140728,36.6371753350748,45.7414353944381,92.521,1,7.65877687290131,42.321429842481,13.487
"District of Columbia",2017,35.4481160623195,30.8369790135625,6.6285095075882,36.612596761829,43.2654343402904,89.838,1,5.89198639686626,41.2188099808061,13.131
"District of Columbia",2016,31.2697270872176,26.4251214821557,8.22114890555955,36.5089331591233,42.971358104438,80.141,1,6.7247624280162,40.8478059808858,12.851
"District of Columbia",2015,14.8759051988313,11.7519651070768,3.57021724771952,36.4452968338123,43.1030840726658,80.133,1,7.23217269430853,39.804054576721,12.5
"District of Columbia",2014,9.86503119626404,6.9814066927407,3.79424276779386,36.5852968539657,41.7538204230429,78.216,1,8.55483553865456,39.8812857322813,11.975
"District of Columbia",2013,9.28147464069091,5.87826727243758,2.62975114819576,36.5766317219146,41.4335856347523,69.964,0,10.3801295200455,40.8831941885593,11.583
"District of Columbia",2012,7.11661603326148,4.11182259699552,3.16294045922732,36.5635126351564,40.5971315292975,77.135,0,10.1553276319254,39.379241305472,11.426
"District of Columbia",2011,9.22336066900109,4.20714697182506,3.72170693661448,36.6563618534748,39.6785739713526,66.702,0,11.2241695669506,39.9983171412113,11.537
"District of Columbia",2010,5.98281933713686,3.15759909460001,2.32665196444211,36.8029822004358,38.6173945699666,70.893,0,12.8785922878764,40.5038936029766,11.112
"District of Columbia",2009,2.19510053560453,2.92488694686362,2.88676265281716,36.9181999042786,35.7529387633264,67.269,0,11.2163962669639,38.5025106018941,10.701
"District of Columbia",2008,5.68734101296714,2.69217479912724,3.4468733411922,36.9993528579853,35.8901919967288,70.125,0,7.23408980414989,37.6991482394527,10.223
"District of Columbia",2007,5.04871135994875,2.45946265139086,3.48186990341293,36.6396211405221,35.7699917727931,66.521,0,7.41996914990509,35.132723205483,9.851
"District of Columbia",2006,10.864213106797,2.22675050365448,8.76146218290078,36.999867590666,34.3234226953038,65.302,0,8.47362096944021,34.7502278472306,9.251
"District of Columbia",2005,7.93460475088868,1.99403835591809,5.64238560063195,37.0401319773798,34.5294274950253,62.573,0,9.37971722991529,31.8753293535625,8.908
"District of Columbia",2004,9.33502890336308,1.76132620818171,7.04530483272685,37.2607600458622,36.7202368773573,62.475,0,8.81177079461895,33.137737080031,8.359
"District of Columbia",2003,10.55405258029,1.76132620818171,8.2673411878938,37.2214316919428,33.2452024457267,66.516,0,11.144055146959,30.4913958911338,7.646
"District of Columbia",2002,5.05968685772509,1.76132620818171,3.83838313344662,37.1630597126385,31.8877512919318,59.004,0,10.1111401543852,29.279990739911,7.167
"District of Columbia",2001,8.35503321125701,1.76132620818171,8.35503321125701,36.7567784283743,31.7603401335173,63.154,0,7.69945149999329,29.2897102151941,6.637
"District of Columbia",2000,7.51670719278955,1.76132620818171,6.11825004064266,37.4350841623569,30.692294328658,65.036,0,7.5589538621948,31.0630401539492,6.292
"Florida",2020,25.5644422718452,22.5920467161195,5.53528150702479,42.2385587778593,25.388765439219,60.46,1,6.3425245645727,58.5097909527086,9.865
"Florida",2019,17.8929465427386,14.3264627926117,5.54527695352634,41.9713168570786,23.0132532119189,61.856,1,4.53878642107873,74.5207793539887,9.49
"Florida",2018,15.3056493574327,11.1881479812154,5.91568042649239,41.7298948206105,22.6737889581008,58.959,1,5.23600709728263,74.6366938858391,9.148
"Florida",2017,15.7879186443263,11.7134633346677,5.91868244981987,41.5211612435905,21.9435628371552,58.674,1,5.50090366382715,75.1811297916548,8.814
"Florida",2016,13.8120481520891,9.48941559026566,5.48697803302171,41.3991682401098,21.178983234347,57.779,1,6.01132202953736,75.4697345617372,8.519
"Florida",2015,9.30380688493549,5.23400800896954,4.29178790556409,41.1817167664664,21.0419208029965,55.836,1,6.98934013275499,75.7937045095148,8.33
"Florida",2014,7.26878003178659,3.20711041513129,3.73492639254318,40.9893234892135,20.0117707989782,52.856,1,7.98742466963111,75.9866803376032,7.965
"Florida",2013,6.78673094370849,1.94856404638503,4.22444593783211,40.7436180180291,19.8455162058134,56.538,1,9.6718759699514,76.1237895632659,7.603
"Florida",2012,7.15928630353469,1.44945781994918,4.74697436033356,40.5346313262622,19.4597684346187,54.466,1,11.5062922318744,76.3071521218406,7.609
"Florida",2011,8.58977511370564,1.09667867975839,6.00812003982465,40.3294260088735,18.7272209606045,54.454,1,12.3479409792259,76.2434368503556,7.375
"Florida",2010,9.24935549703718,1.10098711206825,6.70166068215459,40.1243096362075,18.6606653199122,54.876,0,13.1937098067508,76.4694194644831,7.269
"Florida",2009,8.86737558493048,1.46359947683556,5.9240931205249,39.7633414965793,18.1919227505451,57.763,0,11.9833708564421,76.9018224164686,7.118
"Florida",2008,8.22029971439451,1.30078281757654,5.1977338312291,39.8600129635308,18.5480518148397,56.585,0,7.46484511457291,77.534042908414,6.856
"Florida",2007,8.26988821005756,1.18685689913927,4.8236477643917,39.6183651162828,18.4495981999692,59.986,0,6.20573749186341,76.2905573061517,6.608
"Florida",2006,7.28243919328408,1.28805046956045,3.75956611414439,39.4458493913368,18.0929578948771,61.528,0,5.42728661970216,76.1755752066804,6.298
"Florida",2005,6.45105676829071,1.45162789138774,3.23393549548544,39.0416897872815,17.7834756315391,59.787,0,6.29276877294219,76.7050746752426,5.954
"Florida",2004,7.2235258638401,1.76855800163971,3.61750500335394,38.9900537013793,17.943307642886,58.283,0,7.08483896553307,77.5565562829552,5.671
"Florida",2003,6.35141496881485,2.28180463694459,2.95223177254172,38.8449471403342,17.6928880567844,57.549,0,7.26939986277832,76.956341614946,5.327
"Florida",2002,5.99782975630596,2.10912694727243,2.9419924179283,38.8081249923894,16.9730862526031,57.425,0,7.03993890801873,77.5541337868982,5.021
"Florida",2001,5.44110686541746,2.02360266567773,3.13016484841993,38.7746767030138,16.875728097152,55.871,0,6.32775924251049,78.4882174683383,4.724
